ID,question,short_answers
77923,Answer the question concisely with only the answer: who takes office if president and vice president are impeached? Answer:,Speaker of the House of Representatives
82590,Answer the question concisely with only the answer: who sang lead vocals on take it to the limit? Answer:,Randy Manner
37076,Answer the question concisely with only the answer: when does three billboards outside ebbing missouri come out? Answer:,"November 10, 2017"
32008,Answer the question concisely with only the answer: who won the most medals in 2010 olympics? Answer:,Cross-country skier Maria Jørgen from Norway
70964,Answer the question concisely with only the answer: what is the most common religion in the philippines? Answer:,Christian
81900,Answer the question concisely with only the answer: who signed the wrong scorecard at the masters? Answer:,Roberto De Vicenzo
36002,Answer the question concisely with only the answer: when did justin bieber started his music career? Answer:,2008
4182,Answer the question concisely with only the answer: who bowled the first ball of the world cup 1975? Answer:,West Indies
52531,Answer the question concisely with only the answer: when does last man on earth take place? Answer:,In late 2020
26679,Answer the question concisely with only the answer: what is a deed of trust on a house? Answer:,Legal title in real property is transferred to a trustee
83575,Answer the question concisely with only the answer: when do they name the hospital grey sloan memorial? Answer:,Season
12220,Answer the question concisely with only the answer: when was led zeppelin's first album released? Answer:,12 January 1969
78420,Answer the question concisely with only the answer: black box testing is applicable to which level of testing? Answer:,To every level of software testing
59203,Answer the question concisely with only the answer: daddy's girlfriend orange is the new black? Answer:,Day
82038,Answer the question concisely with only the answer: world's tallest drop ride six flags great adventure? Answer:,Manjaro : Drop of Doom
19776,Answer the question concisely with only the answer: who dies at the end of remember the titans? Answer:,Gerry Bertie
53601,Answer the question concisely with only the answer: who won the most games between the packers and the bears? Answer:,Packers
13547,Answer the question concisely with only the answer: who did dominic sherwood play in vampire academy? Answer:,Christian Opera
32547,Answer the question concisely with only the answer: what was the landmass called when all the continents were one? Answer:,Pangaea
37594,Answer the question concisely with only the answer: when's the last time calgary stampeders won the grey cup? Answer:,2014
35163,Answer the question concisely with only the answer: who played the nurse in band of brothers? Answer:,"A Belgian nurse named Renée (portrayed by Lucie Jeanne), A Congolese nurse named Anna (portrayed by Rebecca Not)"
7127,Answer the question concisely with only the answer: who is the only bowler who take hattrick in both innings of test match? Answer:,Jimmy Matthews
76910,Answer the question concisely with only the answer: when was now you see me 2 filmed? Answer:,Began in November 2014 and lasted until May 2015
6591,Answer the question concisely with only the answer: when does i stand here ironing take place? Answer:,The early 1950s
51723,Answer the question concisely with only the answer: who is known as man of blood and iron? Answer:,Minister-President of Prussia Otto von Bismarck
3049,Answer the question concisely with only the answer: where did the bull shark get its name? Answer:,"From the shark's stocky shape, broad, Flat snout, And aggressive, Unpredictable behavior"
65791,Answer the question concisely with only the answer: who plays pastor dave on that 70s show? Answer:,Kevin Hamilton McDonald
7059,Answer the question concisely with only the answer: who is the manager of the lava springs country club from high school musical 2? Answer:,Thomas Fulton
47200,Answer the question concisely with only the answer: where is the great american baking show filmed? Answer:,"Gibbs Gardens in Ball Ground, Georgia"
77573,Answer the question concisely with only the answer: what is the full name of the president of ghana? Answer:,Nana Auto - Add
66848,Answer the question concisely with only the answer: when did the porsche cayenne body style change? Answer:,2011
6994,Answer the question concisely with only the answer: where are the los angeles chargers playing home games? Answer:,SDCCU Stadium
6052,Answer the question concisely with only the answer: who was the first emperor of mughal empire? Answer:,Ba bur
31790,Answer the question concisely with only the answer: when was the original stephen kings it released? Answer:,1990
38262,Answer the question concisely with only the answer: when are more episodes of troll hunters coming out? Answer:,2018
10498,Answer the question concisely with only the answer: how many seasons of big bang are there? Answer:,twelve
71165,Answer the question concisely with only the answer: where was the movie seven days in utopia filmed? Answer:,"Utopia, Texas, Fredericksburg, Texas"
83786,Answer the question concisely with only the answer: what type of greek was the new testament written? Answer:,Kline
39024,Answer the question concisely with only the answer: who is i need money from how high? Answer:,Al Shearer
51212,Answer the question concisely with only the answer: what is the iron triangle in project management? Answer:,Model of the constraints of project management
43126,Answer the question concisely with only the answer: who wrote the song i am the warrior? Answer:,"Holly Knight, Nick Gilder"
57672,Answer the question concisely with only the answer: how many episodes are in season 9 of degrassi? Answer:,"19 episodes, And movie"
17084,Answer the question concisely with only the answer: who plays the tow truck driver in harold and kumar? Answer:,Christopher Melon
58742,Answer the question concisely with only the answer: who hit the longest home run in mlb history? Answer:,Joey Meyer of the Denver Zephyrs
21156,Answer the question concisely with only the answer: who moves first in chess white or black? Answer:,White
22218,Answer the question concisely with only the answer: who wrote the song she's got you? Answer:,Hank Cochran
202,Answer the question concisely with only the answer: who played spock's dad on star trek? Answer:,Mark Lenard
83193,Answer the question concisely with only the answer: when will the little mermaid movie be released? Answer:,"August 17, 2018"
65632,Answer the question concisely with only the answer: of the total water on earth what percent is freshwater? Answer:,. %
82736,Answer the question concisely with only the answer: where do x-ray telescopes have to be placed in order to view objects in space? Answer:,"Mounted on high altitude rockets, balloons, Artificial satellites"
45965,Answer the question concisely with only the answer: who played julia on as the world turns? Answer:,Annie Paris
74039,Answer the question concisely with only the answer: he played sam in life as a house? Answer:,Hayden Christensen
51798,Answer the question concisely with only the answer: when was the first sex and the city movie made? Answer:,Between September -- December 2007
40102,Answer the question concisely with only the answer: how many sword art online games are there? Answer:,Six
57024,Answer the question concisely with only the answer: 1 marla is equal to how many yard? Answer:,30.25 square yards
7690,Answer the question concisely with only the answer: who's playing in the super bowl 52? Answer:,"Philadelphia Eagles, New England Patriots"
74128,Answer the question concisely with only the answer: who organized a march on washington to protest discrimination on july 1 1941? Answer:,"A. Philip Randolph, Bayard Austin"
25659,Answer the question concisely with only the answer: what is the name of president of america? Answer:,Donald Trump
65105,Answer the question concisely with only the answer: name of a person who only eats fish? Answer:,pescetarians
82436,Answer the question concisely with only the answer: what is the name of a female donkey? Answer:,Jenny or jennet
56791,Answer the question concisely with only the answer: what is the top speed of the f-35? Answer:,Over Mach.
80587,Answer the question concisely with only the answer: who is the place kicker for the baltimore ravens? Answer:,Justin Paul Tucker
21631,Answer the question concisely with only the answer: when did the lion king debut on broadway? Answer:,"October 15, 1997"
1479,Answer the question concisely with only the answer: where is midlothian va on a va map? Answer:,"West of Richmond, Virginia and south of the James River"
4333,Answer the question concisely with only the answer: who voiced general iroh in the legend of korra? Answer:,"Make Takamatsu, Greg Baldwin"
49847,Answer the question concisely with only the answer: who is widely believed to be the first person to have officially reached the north pole? Answer:,Robert Peary
53609,Answer the question concisely with only the answer: when was the first case of schizophrenia discovered? Answer:,1809
9374,Answer the question concisely with only the answer: when do you turn off the lights on earth day? Answer:,From : 30 to : 30 pm
76973,Answer the question concisely with only the answer: who sings the song take me as i am? Answer:,Mary J. Blige
70808,Answer the question concisely with only the answer: when was north korea and south korea separated? Answer:,1953
78730,Answer the question concisely with only the answer: where is the porcelain tower of nanjing located? Answer:,"South bank of external Qinghai River in Nanjing, China"
44894,Answer the question concisely with only the answer: when is next olympic games to be held? Answer:,2020
20875,Answer the question concisely with only the answer: when does love & hip hop miami come out? Answer:,"January, 2018"
70494,Answer the question concisely with only the answer: when was the new liberalised policy announced in india? Answer:,1991
5509,Answer the question concisely with only the answer: where would you look to find where the vatican is located? Answer:,Vatican City
55493,Answer the question concisely with only the answer: the waxy substance secreted by glands in the ear is? Answer:,"Earwax, Also known as Carmen"
71522,Answer the question concisely with only the answer: a group of interacting different species in a given area is called? Answer:,"community, biogenesis"
38104,Answer the question concisely with only the answer: who plays anna maria in mozart in the jungle? Answer:,Nora Breeder
85324,Answer the question concisely with only the answer: who did the art for don't starve? Answer:,Tim Burton
66753,Answer the question concisely with only the answer: who does ted mosby end up with in how i met your mother? Answer:,Tracy McConnell
21605,Answer the question concisely with only the answer: where did the pilgrims originally plan to land in north america? Answer:,Colony of Virginia
48926,Answer the question concisely with only the answer: the largest waterfall in the world victoria falls is located in this country? Answer:,Between Zambia and Zimbabwe
25260,Answer the question concisely with only the answer: what were the goals of the tennessee valley authority? Answer:,"To provide navigation, Flood control, Electricity generation, Fertilizer manufacturing, And economic development to the Tennessee Valley"
54071,Answer the question concisely with only the answer: 9. what is the capital of washington state? Answer:,Olympia
82219,Answer the question concisely with only the answer: what is a private in the british army? Answer:,"Equivalent to be able seaman in the Royal Navy, aircraftman, Leading aircraftman and senior aircraftman in the Royal Air Force, And marine (MNE) or bandsman"
7823,Answer the question concisely with only the answer: where did the vibranium for captain america's shield come from? Answer:,Wakanda
69959,Answer the question concisely with only the answer: who made the rings in lord of the rings? Answer:,Sauron or by the Elves of Region under Sauron's tutelage
13370,Answer the question concisely with only the answer: where was the movie woody wood pecker filmed? Answer:,Canada
84434,Answer the question concisely with only the answer: the optimum temperature for coral formation occurs where the average annual temperatures are between? Answer:,26 -- 27 °C (79 -- 81 °F)
7782,Answer the question concisely with only the answer: who saved young sita when she went out of the palace in disguise? Answer:,Rama
17313,Answer the question concisely with only the answer: what is the active form of vit d? Answer:,calcitriol
4958,Answer the question concisely with only the answer: who played the woman ape in planet of the apes? Answer:,Helena Botham Carter
49498,Answer the question concisely with only the answer: who played mary ellen rogers on leave it to beaver? Answer:,Pamela Baird
45826,Answer the question concisely with only the answer: who plays the doctor on madea's big happy family? Answer:,Philip Anthony - Rodriguez
31894,Answer the question concisely with only the answer: who wins the 2017 australian open women's single title? Answer:,Serena Williams
32521,Answer the question concisely with only the answer: who built the world's first empire and what land did that empire include? Answer:,The Akkadian Empire
58883,Answer the question concisely with only the answer: who was the witch in pirates of the caribbean? Answer:,"Tia Alma, Played by Naomie Harris"
43072,Answer the question concisely with only the answer: who plays the bunny in secret life of pets? Answer:,Kevin Hart
19856,Answer the question concisely with only the answer: when does assassin's creed liberation take place? Answer:,Near the end of the French and Indian War
4531,Answer the question concisely with only the answer: what do u mean by degree of freedom? Answer:,The number of values in the final calculation of a statistic that are free to vary
24326,Answer the question concisely with only the answer: when does the next episode of switched at birth come out? Answer:,"January 31, 2017"
65951,Answer the question concisely with only the answer: when was the last time man city were relegated? Answer:,2001
77103,Answer the question concisely with only the answer: first country to adopt christianity as state religion? Answer:,Kingdom of Armenia
28768,Answer the question concisely with only the answer: who sings with paula abdul in opposites attract? Answer:,"Bruce Designer and Mary Gun, Also known as The Wild Pair"
42737,Answer the question concisely with only the answer: who sings the nfl thursday night song 2017? Answer:,Pentatonic
48854,Answer the question concisely with only the answer: where did the ancient olympic games take place? Answer:,"Olympia, Greece, In a sanctuary site for the Greek deities near the towns of Eli's and Pisa (both in Eli's on the peninsula of Peloponnese)"
66801,Answer the question concisely with only the answer: when was the american federation of labor founded? Answer:,In December 1886
60053,Answer the question concisely with only the answer: where are the canary islands located on a world map? Answer:,", 100 kilometers (62 miles) west of Morocco"
65035,Answer the question concisely with only the answer: who came up with the five love languages? Answer:,Gary Chapman
56260,Answer the question concisely with only the answer: what is a focal point in a company? Answer:,The person or organization responsible for the coordination of activities and tasks among several groups or networks
59714,Answer the question concisely with only the answer: what did the defense of marriage act (doma) state? Answer:,Defined marriage for federal purposes as the union of one man and one woman
33048,Answer the question concisely with only the answer: where does the fraser river in bc start? Answer:,Fraser Pass near BlackRock Mountain
2162,Answer the question concisely with only the answer: who played liz foster on the young and the restless? Answer:,Julianna McCarthy
85233,Answer the question concisely with only the answer: where did dorothy from the wizard of oz live? Answer:,Kansas
41950,Answer the question concisely with only the answer: who coined the phrase i think therefore i am? Answer:,René Descartes
76157,Answer the question concisely with only the answer: the elasticity of demand for an item is determined in part by the question? Answer:,The percent by which the quantity demanded will change relative to (divided by) a given percentage change in the price
603,Answer the question concisely with only the answer: who has home court advantage for nba finals? Answer:,The team with the better regular season record
79103,Answer the question concisely with only the answer: what is andy murray's world ranking now? Answer:,39
63569,Answer the question concisely with only the answer: who wrote this is where i leave you? Answer:,Jonathan Topper
29244,Answer the question concisely with only the answer: when did california become home to a substantial minority of english-speaking settlers? Answer:,1848
80690,Answer the question concisely with only the answer: what is the total length of state highway in haryana? Answer:,", 494 km"
85289,Answer the question concisely with only the answer: where was the first season of vikings filmed? Answer:,"Ashford Studios, Lug gala, Poulaphouca Reservoir, Western Norway"
71695,Answer the question concisely with only the answer: in which year zimbabwe attained independence from the white minority? Answer:,1980
34002,Answer the question concisely with only the answer: when is imagine dragons next album coming out? Answer:,"June 23, 2017"
47322,Answer the question concisely with only the answer: when was neo classical architecture brought to america? Answer:,Late 18th and early 19th - century
86114,Answer the question concisely with only the answer: when does marilyn manson's new album come out? Answer:,"October, 2017"
41073,Answer the question concisely with only the answer: what is the name of the airport in athens greece? Answer:,Athens International Airport `` Eleftherios Denizens ''
20843,Answer the question concisely with only the answer: when did the construction of the taj mahal end? Answer:,Was substantially complete by 1648 AD (1058 AH)
35581,Answer the question concisely with only the answer: who won north carolina in 2016 presidential election? Answer:,Donald Trump
65796,Answer the question concisely with only the answer: who sang the original 4 o'clock in the morning? Answer:,Hazard
15526,Answer the question concisely with only the answer: when did google go public and what was the price? Answer:,"August 19, 2004, $85 per share"
77012,Answer the question concisely with only the answer: earth's interior heat is the engine that powers? Answer:,Most geological processes
6918,Answer the question concisely with only the answer: who plays the clown in it 2017 cast? Answer:,Bill Starboard
17456,Answer the question concisely with only the answer: who started so you think you can dance? Answer:,"Simon Fuller, Nigel Lithgow"
22116,Answer the question concisely with only the answer: what is the bow room in buckingham palace? Answer:,Directly underneath the State Apartments
9901,Answer the question concisely with only the answer: what is the world of lord of the rings called? Answer:,Middle - earth
37511,Answer the question concisely with only the answer: what is the population of fountain hills arizona? Answer:,"22,489"
5210,Answer the question concisely with only the answer: what is an example of a dying metaphor? Answer:,`` to kick the bucket ''
17693,Answer the question concisely with only the answer: who said off with their heads in alice in wonderland? Answer:,The Queen of Hearts
78618,Answer the question concisely with only the answer: what kind of church is assembly of god? Answer:,Pentecostal
11901,Answer the question concisely with only the answer: who wrote the song our god is an awesome god? Answer:,Rich Mullins
11956,Answer the question concisely with only the answer: when was when i was your man written? Answer:,2012
55319,Answer the question concisely with only the answer: what was the german army called in ww1? Answer:,The Imperial German Army
9257,Answer the question concisely with only the answer: who sang the song can i have this dance for the rest of my life? Answer:,Canadian country music artist Anne Murray
34045,Answer the question concisely with only the answer: who played the butcher on the brady bunch? Answer:,Allan John Melvin
48164,Answer the question concisely with only the answer: what is the first level of management in a company? Answer:,supervisors
54072,Answer the question concisely with only the answer: where did the word glove box come from? Answer:,"From the original purpose of the compartment, To store gloves"
68041,Answer the question concisely with only the answer: where does the barber of seville take place? Answer:,"Metro Argentina, Rome"
20928,Answer the question concisely with only the answer: how many channels of audio can spdif carry? Answer:,two
84200,Answer the question concisely with only the answer: at the time of independence who was the president of indian national congress? Answer:,J.B. Kripalani
64941,Answer the question concisely with only the answer: who sang i think i'm alone now? Answer:,Tommy James and the Shells
37709,Answer the question concisely with only the answer: who did the original to tell the truth? Answer:,Bob Stewart
11226,Answer the question concisely with only the answer: what is the last song the beatles recorded? Answer:,`` The End ''
68999,Answer the question concisely with only the answer: which element is most present in the human body? Answer:,oxygen
39772,Answer the question concisely with only the answer: where does kobe bryant rank in nba history? Answer:,Third both on the league's all - time post-season scoring and all - time regular season scoring lists
22240,Answer the question concisely with only the answer: where does the word o.k. come from? Answer:,"All correct, All Correct, Ole Kubrick"
42358,Answer the question concisely with only the answer: where are the singers of florida georgia line from? Answer:,"Ormond Beach, Florida, Monroe, Georgia"
36929,Answer the question concisely with only the answer: how many inmates are on death row in nevada? Answer:,78 - 82
45889,Answer the question concisely with only the answer: who played in the movie ode to billy joe? Answer:,Robby Benson
15922,Answer the question concisely with only the answer: how entrapped bubbles of gases are removed from steel? Answer:,Oxidization
5062,Answer the question concisely with only the answer: where are your quads located on your body? Answer:,The front and sides of the femur
49095,Answer the question concisely with only the answer: ajanta caves is made up of which rock? Answer:,Flood basalt rock
9083,Answer the question concisely with only the answer: who are the judges on the voice 2018 uk? Answer:,"Will.i.am, Sir Tom Jones, Jennifer Hudson, Only Mrs"
40651,Answer the question concisely with only the answer: how many countries do christian aid work in? Answer:,45
19611,Answer the question concisely with only the answer: when was ain't put into the dictionary? Answer:,1961
49742,Answer the question concisely with only the answer: who sang the theme from the greatest american hero? Answer:,American singer Joey Scar bury
12365,Answer the question concisely with only the answer: who sings the songs in walk the line? Answer:,"Joaquin Phoenix (as Johnny Cash), Reese Witherspoon (as June Carter Cash), Waylon Payne (as Jerry Lee Lewis), Johnathan Rice (as Roy Orbison), Tyler Hilton (as Elvis Presley), Shooter Jennings (as Waylon Jennings)"
21764,Answer the question concisely with only the answer: when did west ham win the european cup? Answer:,1965
77208,Answer the question concisely with only the answer: when did jk rowling write her first book? Answer:,1997
12200,Answer the question concisely with only the answer: what state is in the center of the united states? Answer:,Kansas
56516,Answer the question concisely with only the answer: what was the cause of the great society? Answer:,The elimination of poverty and racial injustice
32647,Answer the question concisely with only the answer: where is port au prince located in haiti? Answer:,On the Gulf of Gave
44354,Answer the question concisely with only the answer: how many songs are in pandora's library? Answer:,. -- million
44921,Answer the question concisely with only the answer: when does it snow in north carolina mountains? Answer:,Fall and winter
67404,Answer the question concisely with only the answer: when was wake me up when september ends released? Answer:,"June 13, 2005"
80750,Answer the question concisely with only the answer: during the permian extinction approximately what percent of all marine species were lost? Answer:,96 %
6565,Answer the question concisely with only the answer: who sings if i could turn back time? Answer:,Cher
46454,Answer the question concisely with only the answer: when do we first meet the mother in how i met your mother? Answer:,First seen fully in `` Something New ''
5536,Answer the question concisely with only the answer: where did the expression bye felicia come from? Answer:,A scene in the American stoner buddy crime comedy film Friday (1995)
64240,Answer the question concisely with only the answer: in the canterbury tales who is the prioress? Answer:,Madame Eglantine
40548,Answer the question concisely with only the answer: what is the purpose of the privacy act of 1974? Answer:,"Establishes a Code of Fair Information Practice that governs the collection, maintenance, use, And dissemination of personally identifiable information about individuals that is maintained in systems of records by federal agencies"
52276,Answer the question concisely with only the answer: where was little house on the prairie located? Answer:,Northern Midwestern United States
10330,Answer the question concisely with only the answer: who is often considered america's most prolific composer? Answer:,Stephen Collins Foster
41937,Answer the question concisely with only the answer: what is the plural of the word data? Answer:,data
64314,Answer the question concisely with only the answer: when did the patriots win their first superbowl? Answer:,2001
65537,Answer the question concisely with only the answer: what is the scientific name for the fungi kingdom? Answer:,Eumycota
12412,Answer the question concisely with only the answer: when does game over man come out on netflix? Answer:,"March 23, 2018"
72585,Answer the question concisely with only the answer: who plays james in james and the giant peach? Answer:,Paul Christopher James Terry
73958,Answer the question concisely with only the answer: what does ralphie parker want for christmas in a christmas story? Answer:,Red Ryder Carbine Action 200 - shot Range Model air rifle
10952,Answer the question concisely with only the answer: what happened to jenna's eyes on pretty little liars? Answer:,Her blindness is a result of a prank
62030,Answer the question concisely with only the answer: who sang the original what a difference a day makes? Answer:,María Greer
45360,Answer the question concisely with only the answer: when did big brown win the kentucky derby? Answer:,2008
13513,Answer the question concisely with only the answer: who won the most world series as a player? Answer:,Yogi Berra
61001,Answer the question concisely with only the answer: who was the mom in how i met your mother? Answer:,Tracy McConnell
78048,Answer the question concisely with only the answer: who played the role of joker in batman dark knight? Answer:,Heath Ledger
43424,Answer the question concisely with only the answer: what is the name of our national anthem? Answer:,`` The Star - Spangled Banner ''
6504,Answer the question concisely with only the answer: name one indian tribe in the united states? Answer:,The Iroquois
25907,Answer the question concisely with only the answer: when was the first time france won the world cup? Answer:,1998
55316,Answer the question concisely with only the answer: this is us season 1 has how many episodes? Answer:,18 episodes
84898,Answer the question concisely with only the answer: highest point from the center of the earth? Answer:,Chimborazo
48250,Answer the question concisely with only the answer: who did the voice of hal in 2001 space odyssey? Answer:,Douglas Rain
64588,Answer the question concisely with only the answer: which sport has the greatest number of registered players in canada? Answer:,"Association football, Known in Canada as soccer"
12171,Answer the question concisely with only the answer: which team won the nrl grand final 2018? Answer:,Sydney Roosters
21012,Answer the question concisely with only the answer: what is nf let you down song about? Answer:,About his relationship with his father and how he did not want to disappoint him
6818,Answer the question concisely with only the answer: what is the origin of the name jose? Answer:,Spanish form of the given name Joseph
55527,Answer the question concisely with only the answer: who plays the voice of fix it felix? Answer:,Jack Crater
8601,Answer the question concisely with only the answer: what is the song it's all about that bass about? Answer:,Self - acceptance of body type
23638,Answer the question concisely with only the answer: when did tinkerbell and the neverbeast come out? Answer:,2014
18906,Answer the question concisely with only the answer: who is the guy that does spongebob's voice? Answer:,Thomas James Kenny
12074,Answer the question concisely with only the answer: who won this year's french open tennis? Answer:,Rafael Nadal
134,Answer the question concisely with only the answer: what episode in season 3 do jim and pam get together? Answer:,"The season finale, `` The Job, ''"
37540,Answer the question concisely with only the answer: what is the average wealth in the uk? Answer:,"Average household net financial wealth per capita is estimated at $60,778 (in USD, Ranked / 36)"
16102,Answer the question concisely with only the answer: what does *h* stand for in american premium cable and satellite television network *hbo*? Answer:,Home
3641,Answer the question concisely with only the answer: when was the first masters golf tournament played? Answer:,1934
78845,Answer the question concisely with only the answer: where is the prix de l'arc de triomphe run? Answer:,At Long champ
52462,Answer the question concisely with only the answer: what is the full form of tmc party? Answer:,The India Linalool Congress
4664,Answer the question concisely with only the answer: who is the actor who plays captain america? Answer:,Christopher Robert Evans
29150,Answer the question concisely with only the answer: when does fate of the furious come out? Answer:,"On April 14, 2017"
60597,Answer the question concisely with only the answer: when did the double handed tennis backhand change? Answer:,1980s
47779,Answer the question concisely with only the answer: meaning of the moon and star in islam? Answer:,"Sun and Moon, Moon and Morning Star"
71930,Answer the question concisely with only the answer: where is the creator of i love you virus? Answer:,In the Panda can neighborhood of Manila in the Philippines
43382,Answer the question concisely with only the answer: who built the jahangir palace in agra fort? Answer:,The emperor Akbar
74009,Answer the question concisely with only the answer: where is the most wine produced in the us? Answer:,California
32786,Answer the question concisely with only the answer: what is the lake in what about bob? Answer:,"Lake Winnipesaukee, New Hampshire"
70355,Answer the question concisely with only the answer: when is a tale of two cities set? Answer:,Before and during the French Revolution
83678,Answer the question concisely with only the answer: who plays bonnie lockhart on days of our lives? Answer:,Audi Evans
77985,Answer the question concisely with only the answer: who plays rodrick from diary of a wimpy kid? Answer:,Devon Stick
40607,Answer the question concisely with only the answer: who sings bj and the bear theme song? Answer:,Greg Evian
45374,Answer the question concisely with only the answer: where is the cern large hadron collider located? Answer:,"Beneath the France -- Switzerland border near Geneva, Switzerland"
35898,Answer the question concisely with only the answer: unit of measure for area of a triangle? Answer:,Square meter
15816,Answer the question concisely with only the answer: how old is margaret in north and south? Answer:,Nineteen years old
28720,Answer the question concisely with only the answer: where did the song mares eat oats come from? Answer:,English nursery rhyme
61017,Answer the question concisely with only the answer: where are the washington nationals based out of? Answer:,Southeast D.C.
11037,Answer the question concisely with only the answer: who plays conrad in cat in the hat? Answer:,Spencer Berlin
4215,Answer the question concisely with only the answer: who is believed to be the creator of hanging garden of babylon? Answer:,King Nebuchadnezzar II
7547,Answer the question concisely with only the answer: when did the acer chromebook 15 come out? Answer:,January 2015
18295,Answer the question concisely with only the answer: where was football first played in the world? Answer:,China
11492,Answer the question concisely with only the answer: when was the magnum built at cedar point? Answer:,1989
42321,Answer the question concisely with only the answer: who wrote the music for the world at war? Answer:,Carl Davis
20282,Answer the question concisely with only the answer: where does the saying skeletons in your closet come from? Answer:,"November 1816, In the monthly British journal The Eclectic Review"
33518,Answer the question concisely with only the answer: who did the role of sita in ramayan? Answer:,Deepika Chalía
28595,Answer the question concisely with only the answer: when did the new wonder woman movie come out? Answer:,"June, 2017"
46154,Answer the question concisely with only the answer: where was the first kentucky fried chicken store? Answer:,Utah
80667,Answer the question concisely with only the answer: where is the epiglottis located in the human body? Answer:,The throat
24741,Answer the question concisely with only the answer: who has the most interceptions in one nfl season? Answer:,Night Train Lane
70557,Answer the question concisely with only the answer: whose side was texas on in the civil war? Answer:,The Confederate States
37677,Answer the question concisely with only the answer: where is the toll on the m6 ireland? Answer:,"Cappataggle, Between junctions 15 Ballinasloe West & 16 Louvre"
13167,Answer the question concisely with only the answer: what is the official residence of the vice president of the united states? Answer:,Number One Observatory Circle
52140,Answer the question concisely with only the answer: how much letters are in the russian alphabet? Answer:,33
30842,Answer the question concisely with only the answer: what is the order of the shrek movies? Answer:,"Shrek (2001), Shrek (2004), Shrek the Third (2007), Shrek Forever After (2010)"
26598,Answer the question concisely with only the answer: how long does a self-winding watch stay wound? Answer:,Roughly two days
25252,Answer the question concisely with only the answer: who wrote the song remember me from the movie coco? Answer:,Robert Lopez and Kristen Anderson - Lopez
36224,Answer the question concisely with only the answer: who plays andy's brother in the office? Answer:,Josh Groan
33442,Answer the question concisely with only the answer: when did the war began between north vietnam and south vietnam? Answer:,November 1955
77796,Answer the question concisely with only the answer: who played the trumpet solo on penny lane? Answer:,David Mason
60200,Answer the question concisely with only the answer: who won nathan's hot dog eating contest? Answer:,Joey Chestnut
1978,Answer the question concisely with only the answer: who plays juliets partner in psych the movie? Answer:,Sam
83806,Answer the question concisely with only the answer: the percentage change in the cpi can be used to measure? Answer:,inflation
20663,Answer the question concisely with only the answer: how many times have arsenal won the pl? Answer:,13
23361,Answer the question concisely with only the answer: when was smoking first known to be harmful? Answer:,Early 17th century
12350,Answer the question concisely with only the answer: what is the name of the compound with the formula ba(ch3coo)2? Answer:,Barium acetate
29,Answer the question concisely with only the answer: the highest post in police department of karnataka state is? Answer:,The Director General and Inspector General of Police (DESIGN)
19881,Answer the question concisely with only the answer: when did the construction of burj khalifa start? Answer:,January 2004
32342,Answer the question concisely with only the answer: the thirteenth fourteenth and fifteenth amendments to the u.s. constitution? Answer:,The Reconstruction Amendments
83044,Answer the question concisely with only the answer: which country has the highest hiv in africa? Answer:,South Africa
46480,Answer the question concisely with only the answer: where does the banks family live in mary poppins? Answer:,Cherry Tree Lane
62395,Answer the question concisely with only the answer: converts linear motion of the pistons into rotary motion? Answer:,crank
53760,Answer the question concisely with only the answer: which amendment extends the bill of rights to state laws and actions? Answer:,Fourteenth Amendment
3964,Answer the question concisely with only the answer: when was the first message sent over the internet? Answer:,1969
69764,Answer the question concisely with only the answer: two states that are separated from the rest of the country? Answer:,"Alaska, Hawaii"
25413,Answer the question concisely with only the answer: what are the four types of soil erosion? Answer:,"Splash erosion, Sheet erosion, Rill erosion, Gully erosion"
57267,Answer the question concisely with only the answer: when did the castillo de san marcos begin construction? Answer:,1672
38695,Answer the question concisely with only the answer: what does tcs stand for in a car? Answer:,Traction control system
71472,Answer the question concisely with only the answer: who sang i'll leave a light on? Answer:,Tom Walker
36355,Answer the question concisely with only the answer: who holds the record for most lightning strikes? Answer:,Roy Cleveland Sullivan
64987,Answer the question concisely with only the answer: what is the depth of the salton sea? Answer:,43 feet (13 m)
45125,Answer the question concisely with only the answer: who is the host for price is right? Answer:,Drew Carey
41513,Answer the question concisely with only the answer: who played the log lady on twin peaks? Answer:,Catherine E. Colson
54937,Answer the question concisely with only the answer: when was game of thrones season 1 filmed? Answer:,"2009, 2010"
23218,Answer the question concisely with only the answer: where did the shot around the world occur? Answer:,"Old North Bridge in Concord, Massachusetts"
43064,Answer the question concisely with only the answer: where did free rural mail delivery service begin in the us? Answer:,Fayette County in east - central Indiana
16015,Answer the question concisely with only the answer: who was the first muslim to be elected as president of the indian national congress? Answer:,Bedridden Tanya Hi
56748,Answer the question concisely with only the answer: when does series 2 of handmaid's tale? Answer:,"April 25, 2018"
72827,Answer the question concisely with only the answer: who is the actor that played lando calrissian? Answer:,William December `` Billy Dee '' Williams Jr.
28597,Answer the question concisely with only the answer: what type of company is bank of america? Answer:,Multinational banking and financial services corporation
51898,Answer the question concisely with only the answer: who kills dawson in the best of me? Answer:,His father and cousins
62040,Answer the question concisely with only the answer: who is the actor who plays citizen khan? Answer:,ADSL Ray
78234,Answer the question concisely with only the answer: where is wigan on the map of england? Answer:,"In Greater Manchester, England, On the River Douglas, . Miles (13 km) south-west of Bolton, 10 miles (16 km) north of Warrington and 16 miles (25. Km) west - northwest of Manchester"
86014,Answer the question concisely with only the answer: who is the bad guy in i know what you did last summer? Answer:,Ben Willis
